Row_ID,Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Country,City,City_Country,State,Postal_Code,Region,Product_ID,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit,Person,Returned,Sales_Target,Latitude,Longitude,Geo
2208,US-2014-103905,14.07.2017,20.07.2017,Standard Class,AW-10930,Arthur Wiediger,Home Office,United States,Aurora,"Aurora, Illinois, United States",Illinois,60505,Central,TEC-PH-10001552,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,38.27,4,0.20,3.83,Kelly Williams,No,41,41.76,-88.32,"[41.76,-88.32]"
6934,CA-2014-164182,14.07.2017,18.07.2017,Standard Class,ST-20530,Shui Tom,Consumer,United States,Philadelphia,"Philadelphia, Pennsylvania, United States",Pennsylvania,19140,East,FUR-FU-10001057,Furniture,Furnishings,Tensor Track Tree Floor Lamp,31.98,2,0.20,1.20,Chuck Magee,No,30,39.952,-75.163,"[39.952,-75.163]"
6935,CA-2014-164182,14.07.2017,18.07.2017,Standard Class,ST-20530,Shui Tom,Consumer,United States,Philadelphia,"Philadelphia, Pennsylvania, United States",Pennsylvania,19140,East,OFF-AR-10001044,Office Supplies,Art,"BOSTON Ranger #55 Pencil Sharpener, Black",41.58,2,0.20,4.68,Chuck Magee,No,90,39.952,-75.163,"[39.952,-75.163]"
2996,US-2014-150532,14.07.2017,21.07.2017,Standard Class,PB-19150,Philip Brown,Consumer,United States,Phoenix,"Phoenix, Arizona, United States",Arizona,85023,West,OFF-ST-10000760,Office Supplies,Storage,Eldon Fold 'N Roll Cart System,55.92,5,0.20,6.29,Anna Andreadi,No,90,33.448,-112.074,"[33.448,-112.074]"
7624,CA-2014-124464,14.07.2017,20.07.2017,Standard Class,SS-20515,Shirley Schmidt,Home Office,United States,Newark,"Newark, Delaware, United States",Delaware,19711,East,OFF-AP-10000576,Office Supplies,Appliances,Belkin 7 Outlet SurgeMaster II,39.48,1,0.00,11.05,Chuck Magee,No,65,39.683,-75.749,"[39.683,-75.749]"
8053,CA-2014-109904,14.07.2017,17.07.2017,Second Class,BF-10975,Barbara Fisher,Corporate,United States,New York City,"New York City, New York, United States",New York,10009,East,OFF-AR-10004999,Office Supplies,Art,Newell 315,17.94,3,0.00,4.48,Chuck Magee,No,17,40.714,-74.005,"[40.714,-74.005]"
7867,CA-2015-143364,14.07.2018,19.07.2018,Second Class,TG-21310,Toby Gnade,Consumer,United States,Mesa,"Mesa, Arizona, United States",Arizona,85204,West,FUR-BO-10001608,Furniture,Bookcases,"Hon Metal Bookcases, Black",127.76,6,0.70,-191.65,Anna Andreadi,No,553,33.422,-111.822,"[33.422,-111.822]"
7866,CA-2015-143364,14.07.2018,19.07.2018,Second Class,TG-21310,Toby Gnade,Consumer,United States,Mesa,"Mesa, Arizona, United States",Arizona,85204,West,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair,441.92,2,0.20,49.72,Anna Andreadi,No,553,33.422,-111.822,"[33.422,-111.822]"
7864,CA-2015-143364,14.07.2018,19.07.2018,Second Class,TG-21310,Toby Gnade,Consumer,United States,Mesa,"Mesa, Arizona, United States",Arizona,85204,West,OFF-ST-10002743,Office Supplies,Storage,SAFCO Boltless Steel Shelving,272.74,3,0.20,-64.77,Anna Andreadi,No,285,33.422,-111.822,"[33.422,-111.822]"
7865,CA-2015-143364,14.07.2018,19.07.2018,Second Class,TG-21310,Toby Gnade,Consumer,United States,Mesa,"Mesa, Arizona, United States",Arizona,85204,West,OFF-PA-10001846,Office Supplies,Paper,Xerox 1899,18.50,4,0.20,6.70,Anna Andreadi,No,285,33.422,-111.822,"[33.422,-111.822]"
7225,CA-2016-109953,14.07.2019,18.07.2019,Standard Class,RB-19360,Raymond Buch,Consumer,United States,San Francisco,"San Francisco, California, United States",California,94122,West,OFF-AP-10002998,Office Supplies,Appliances,Holmes 99% HEPA Air Purifier,151.62,7,0.00,50.03,Anna Andreadi,No,,37.774,-122.419,"[37.774,-122.419]"
7226,CA-2016-109953,14.07.2019,18.07.2019,Standard Class,RB-19360,Raymond Buch,Consumer,United States,San Francisco,"San Francisco, California, United States",California,94122,West,FUR-FU-10000073,Furniture,Furnishings,Deflect-O Glasstique Clear Desk Accessories,30.80,4,0.00,10.16,Anna Andreadi,No,,37.774,-122.419,"[37.774,-122.419]"
2187,CA-2016-101378,14.07.2019,14.07.2019,Same Day,RH-19600,Rob Haberlin,Consumer,United States,Huntsville,"Huntsville, Alabama, United States",Alabama,35810,South,TEC-AC-10002345,Technology,Accessories,HP Standard 104 key PS/2 Keyboard,29.00,2,0.00,7.25,Cassandra Brandow,No,,34.73,-86.586,"[34.73,-86.586]"
4682,CA-2016-169215,14.07.2019,18.07.2019,Second Class,RE-19450,Richard Eichhorn,Consumer,United States,Auburn,"Auburn, New York, United States",New York,13021,East,OFF-FA-10000936,Office Supplies,Fasteners,Acco Hot Clips Clips to Go,29.61,9,0.00,13.32,Chuck Magee,No,,42.931,-76.566,"[42.931,-76.566]"
6957,CA-2016-157588,14.07.2019,19.07.2019,Standard Class,AR-10570,Anemone Ratner,Consumer,United States,Columbus,"Columbus, Georgia, United States",Georgia,31907,South,OFF-BI-10003963,Office Supplies,Binders,Cardinal Holdit Data Disk Pockets,36.40,5,0.00,17.11,Cassandra Brandow,No,,32.46,-84.987,"[32.46,-84.987]"
6958,CA-2016-157588,14.07.2019,19.07.2019,Standard Class,AR-10570,Anemone Ratner,Consumer,United States,Columbus,"Columbus, Georgia, United States",Georgia,31907,South,FUR-FU-10004848,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",51.75,1,0.00,15.52,Cassandra Brandow,No,,32.46,-84.987,"[32.46,-84.987]"
1207,CA-2016-137050,14.07.2019,18.07.2019,Second Class,SW-20755,Steven Ward,Corporate,United States,New York City,"New York City, New York, United States",New York,10009,East,OFF-ST-10004634,Office Supplies,Storage,"Personal Folder Holder, Ebony",11.21,1,0.00,3.36,Chuck Magee,No,,40.714,-74.005,"[40.714,-74.005]"
1209,CA-2016-137050,14.07.2019,18.07.2019,Second Class,SW-20755,Steven Ward,Corporate,United States,New York City,"New York City, New York, United States",New York,10009,East,OFF-FA-10002988,Office Supplies,Fasteners,Ideal Clamps,14.07,7,0.00,6.89,Chuck Magee,No,,40.714,-74.005,"[40.714,-74.005]"
1210,CA-2016-137050,14.07.2019,18.07.2019,Second Class,SW-20755,Steven Ward,Corporate,United States,New York City,"New York City, New York, United States",New York,10009,East,OFF-AR-10004999,Office Supplies,Art,Newell 315,41.86,7,0.00,10.46,Chuck Magee,No,,40.714,-74.005,"[40.714,-74.005]"
599,CA-2016-120180,14.07.2019,16.07.2019,First Class,TP-21130,Theone Pippenger,Consumer,United States,Philadelphia,"Philadelphia, Pennsylvania, United States",Pennsylvania,19134,East,OFF-SU-10004115,Office Supplies,Supplies,Acme Stainless Steel Office Snips,11.63,2,0.20,01.02,Chuck Magee,No,,39.952,-75.163,"[39.952,-75.163]"
542,CA-2016-136924,14.07.2019,17.07.2019,First Class,ES-14080,Erin Smith,Corporate,United States,Tucson,"Tucson, Arizona, United States",Arizona,85705,West,TEC-PH-10002262,Technology,Phones,LG Electronics Tone+ HBS-730 Bluetooth Headset,380.86,8,0.20,38.09,Anna Andreadi,Yes,,32.221,-110.926,"[32.221,-110.926]"
1208,CA-2016-137050,14.07.2019,18.07.2019,Second Class,SW-20755,Steven Ward,Corporate,United States,New York City,"New York City, New York, United States",New York,10009,East,OFF-BI-10002160,Office Supplies,Binders,Acco Hanging Data Binders,9.14,3,0.20,3.20,Chuck Magee,No,,40.714,-74.005,"[40.714,-74.005]"
1211,CA-2016-137050,14.07.2019,18.07.2019,Second Class,SW-20755,Steven Ward,Corporate,United States,New York City,"New York City, New York, United States",New York,10009,East,OFF-BI-10001031,Office Supplies,Binders,Pressboard Data Binders by Wilson Jones,8.54,2,0.20,2.88,Chuck Magee,No,,40.714,-74.005,"[40.714,-74.005]"
1212,CA-2016-137050,14.07.2019,18.07.2019,Second Class,SW-20755,Steven Ward,Corporate,United States,New York City,"New York City, New York, United States",New York,10009,East,FUR-BO-10004695,Furniture,Bookcases,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,579.14,4,0.20,21.72,Chuck Magee,No,,40.714,-74.005,"[40.714,-74.005]"
2154,CA-2016-117282,14.07.2019,18.07.2019,Standard Class,DR-12880,Dan Reichenbach,Corporate,United States,New York City,"New York City, New York, United States",New York,10009,East,OFF-BI-10004094,Office Supplies,Binders,GBC Standard Plastic Binding Systems Combs,14.16,2,0.20,5.13,Chuck Magee,No,,40.714,-74.005,"[40.714,-74.005]"
1306,CA-2016-101966,14.07.2019,16.07.2019,Second Class,BM-11785,Bryan Mills,Consumer,United States,Houston,"Houston, Texas, United States",Texas,77036,Central,TEC-PH-10003437,Technology,Phones,Blue Parrot B250XT Professional Grade Wireless Bluetooth Headset with,419.94,7,0.20,52.49,Kelly Williams,No,,29.763,-95.363,"[29.763,-95.363]"
6666,CA-2016-115483,14.07.2019,18.07.2019,Second Class,JS-15880,John Stevenson,Consumer,United States,Irving,"Irving, Texas, United States",Texas,75061,Central,OFF-PA-10001497,Office Supplies,Paper,Xerox 1914,219.84,5,0.20,79.69,Kelly Williams,No,,32.814,-96.948,"[32.814,-96.948]"
7224,CA-2016-109953,14.07.2019,18.07.2019,Standard Class,RB-19360,Raymond Buch,Consumer,United States,San Francisco,"San Francisco, California, United States",California,94122,West,TEC-PH-10004093,Technology,Phones,Panasonic Kx-TS550,110.38,3,0.20,12.42,Anna Andreadi,No,,37.774,-122.419,"[37.774,-122.419]"
7498,CA-2017-121048,14.07.2020,18.07.2020,Standard Class,TC-21295,Toby Carlisle,Consumer,United States,Westminster,"Westminster, California, United States",California,92683,West,OFF-FA-10000490,Office Supplies,Fasteners,"OIC Binder Clips, Mini, 1/4"" Capacity, Black",4.96,4,0.00,2.33,Anna Andreadi,No,,33.759,-118.006,"[33.759,-118.006]"
7499,CA-2017-121048,14.07.2020,18.07.2020,Standard Class,TC-21295,Toby Carlisle,Consumer,United States,Westminster,"Westminster, California, United States",California,92683,West,OFF-AR-10004042,Office Supplies,Art,"BOSTON Model 1800 Electric Pencil Sharpeners, Putty/Woodgrain",71.92,4,0.00,20.86,Anna Andreadi,No,,33.759,-118.006,"[33.759,-118.006]"
7511,US-2017-161935,14.07.2020,18.07.2020,Standard Class,JL-15835,John Lee,Consumer,United States,Columbus,"Columbus, Ohio, United States",Ohio,43229,East,OFF-ST-10003455,Office Supplies,Storage,"Tenex File Box, Personal Filing Tote with Lid, Black",62.04,5,0.20,4.65,Chuck Magee,No,,39.961,-82.998,"[39.961,-82.998]"
7513,US-2017-161935,14.07.2020,18.07.2020,Standard Class,JL-15835,John Lee,Consumer,United States,Columbus,"Columbus, Ohio, United States",Ohio,43229,East,OFF-ST-10001837,Office Supplies,Storage,"SAFCO Mobile Desk Side File, Wire Frame",239.46,7,0.20,17.96,Chuck Magee,No,,39.961,-82.998,"[39.961,-82.998]"
7514,US-2017-161935,14.07.2020,18.07.2020,Standard Class,JL-15835,John Lee,Consumer,United States,Columbus,"Columbus, Ohio, United States",Ohio,43229,East,OFF-AR-10004757,Office Supplies,Art,Crayola Colored Pencils,13.12,5,0.20,2.13,Chuck Magee,No,,39.961,-82.998,"[39.961,-82.998]"
7509,US-2017-161935,14.07.2020,18.07.2020,Standard Class,JL-15835,John Lee,Consumer,United States,Columbus,"Columbus, Ohio, United States",Ohio,43229,East,OFF-PA-10000605,Office Supplies,Paper,Xerox 1950,9.25,2,0.20,3.35,Chuck Magee,No,,39.961,-82.998,"[39.961,-82.998]"
7496,CA-2017-121048,14.07.2020,18.07.2020,Standard Class,TC-21295,Toby Carlisle,Consumer,United States,Westminster,"Westminster, California, United States",California,92683,West,OFF-BI-10004022,Office Supplies,Binders,Acco Suede Grain Vinyl Round Ring Binder,4.45,2,0.20,1.45,Anna Andreadi,No,,33.759,-118.006,"[33.759,-118.006]"
7510,US-2017-161935,14.07.2020,18.07.2020,Standard Class,JL-15835,John Lee,Consumer,United States,Columbus,"Columbus, Ohio, United States",Ohio,43229,East,TEC-PH-10000560,Technology,Phones,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),1 889.95,9,0.40,-377.99,Chuck Magee,No,43,39.961,-82.998,"[39.961,-82.998]"
7512,US-2017-161935,14.07.2020,18.07.2020,Standard Class,JL-15835,John Lee,Consumer,United States,Columbus,"Columbus, Ohio, United States",Ohio,43229,East,FUR-FU-10002937,Furniture,Furnishings,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",396.92,5,0.20,148.84,Chuck Magee,No,90,39.961,-82.998,"[39.961,-82.998]"
7502,CA-2017-121048,14.07.2020,18.07.2020,Standard Class,TC-21295,Toby Carlisle,Consumer,United States,Westminster,"Westminster, California, United States",California,92683,West,TEC-PH-10004977,Technology,Phones,GE 30524EE4,470.38,3,0.20,52.92,Anna Andreadi,No,43,33.759,-118.006,"[33.759,-118.006]"
7497,CA-2017-121048,14.07.2020,18.07.2020,Standard Class,TC-21295,Toby Carlisle,Consumer,United States,Westminster,"Westminster, California, United States",California,92683,West,FUR-FU-10003601,Furniture,Furnishings,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",276.69,3,0.00,49.80,Anna Andreadi,No,90,33.759,-118.006,"[33.759,-118.006]"
7500,CA-2017-121048,14.07.2020,18.07.2020,Standard Class,TC-21295,Toby Carlisle,Consumer,United States,Westminster,"Westminster, California, United States",California,92683,West,FUR-FU-10002960,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Burgundy",18.84,3,0.00,7.91,Anna Andreadi,No,90,33.759,-118.006,"[33.759,-118.006]"
7501,CA-2017-121048,14.07.2020,18.07.2020,Standard Class,TC-21295,Toby Carlisle,Consumer,United States,Westminster,"Westminster, California, United States",California,92683,West,TEC-AC-10000991,Technology,Accessories,Sony Micro Vault Click 8 GB USB 2.0 Flash Drive,140.97,3,0.00,19.74,Anna Andreadi,No,43,33.759,-118.006,"[33.759,-118.006]"
5221,CA-2014-140487,14.06.2017,20.06.2017,Standard Class,SR-20425,Sharelle Roach,Home Office,United States,Detroit,"Detroit, Michigan, United States",Michigan,48234,Central,FUR-BO-10000711,Furniture,Bookcases,"Hon Metal Bookcases, Gray",212.94,3,0.00,57.49,Kelly Williams,No,209,42.331,-83.045,"[42.331,-83.045]"
1327,CA-2015-120439,14.06.2018,18.06.2018,Standard Class,AD-10180,Alan Dominguez,Home Office,United States,Philadelphia,"Philadelphia, Pennsylvania, United States",Pennsylvania,19120,East,FUR-FU-10001867,Furniture,Furnishings,"Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry",51.07,6,0.20,5.11,Chuck Magee,No,50,39.952,-75.163,"[39.952,-75.163]"
1099,CA-2016-107216,14.06.2019,17.06.2019,First Class,PV-18985,Paul Van Hugh,Home Office,United States,San Francisco,"San Francisco, California, United States",California,94122,West,OFF-AR-10001545,Office Supplies,Art,Newell 326,07.04,4,0.00,02.04,Anna Andreadi,No,,37.774,-122.419,"[37.774,-122.419]"
1100,CA-2016-107216,14.06.2019,17.06.2019,First Class,PV-18985,Paul Van Hugh,Home Office,United States,San Francisco,"San Francisco, California, United States",California,94122,West,FUR-FU-10000206,Furniture,Furnishings,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",8.73,3,0.00,4.10,Anna Andreadi,No,,37.774,-122.419,"[37.774,-122.419]"
1102,CA-2016-107216,14.06.2019,17.06.2019,First Class,PV-18985,Paul Van Hugh,Home Office,United States,San Francisco,"San Francisco, California, United States",California,94122,West,OFF-AR-10002255,Office Supplies,Art,Newell 346,8.64,3,0.00,2.51,Anna Andreadi,No,,37.774,-122.419,"[37.774,-122.419]"
9060,CA-2016-132304,14.06.2019,18.06.2019,Standard Class,AR-10825,Anthony Rawles,Corporate,United States,Seattle,"Seattle, Washington, United States",Washington,98103,West,FUR-TA-10004619,Furniture,Tables,Hon Non-Folding Utility Tables,1 115.17,7,0.00,334.55,Anna Andreadi,No,,47.606,-122.332,"[47.606,-122.332]"
7993,CA-2016-133872,14.06.2019,17.06.2019,First Class,VM-21835,Vivian Mathis,Consumer,United States,Boca Raton,"Boca Raton, Florida, United States",Florida,33433,South,TEC-AC-10000521,Technology,Accessories,"Verbatim Slim CD and DVD Storage Cases, 50/Pack",18.46,2,0.20,2.31,Cassandra Brandow,No,,26.358,-80.083,"[26.358,-80.083]"
5871,CA-2016-128223,14.06.2019,14.06.2019,Same Day,EB-13705,Ed Braxton,Corporate,United States,Anaheim,"Anaheim, California, United States",California,92804,West,FUR-TA-10001771,Furniture,Tables,"Bush Cubix Conference Tables, Fully Assembled",1 293.49,7,0.20,80.84,Anna Andreadi,No,,33.835,-117.914,"[33.835,-117.914]"
5428,US-2016-108497,14.06.2019,14.06.2019,Same Day,MH-17290,Marc Harrigan,Home Office,United States,Los Angeles,"Los Angeles, California, United States",California,90036,West,FUR-BO-10004218,Furniture,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",599.17,5,0.15,35.25,Anna Andreadi,No,,34.052,-118.243,"[34.052,-118.243]"
7880,CA-2016-155747,14.06.2019,21.06.2019,Standard Class,JS-15685,Jim Sink,Corporate,United States,Philadelphia,"Philadelphia, Pennsylvania, United States",Pennsylvania,19140,East,FUR-TA-10003392,Furniture,Tables,Global Adaptabilities Conference Tables,337.18,2,0.40,-118.01,Chuck Magee,No,,39.952,-75.163,"[39.952,-75.163]"
7992,CA-2016-133872,14.06.2019,17.06.2019,First Class,VM-21835,Vivian Mathis,Consumer,United States,Boca Raton,"Boca Raton, Florida, United States",Florida,33433,South,OFF-BI-10002082,Office Supplies,Binders,GBC Twin Loop Wire Binding Elements,39.94,4,0.70,-26.62,Cassandra Brandow,No,57,26.358,-80.083,"[26.358,-80.083]"
1101,CA-2016-107216,14.06.2019,17.06.2019,First Class,PV-18985,Paul Van Hugh,Home Office,United States,San Francisco,"San Francisco, California, United States",California,94122,West,TEC-AC-10001013,Technology,Accessories,Logitech ClearChat Comfort/USB Headset H390,29.29,1,0.00,9.67,Anna Andreadi,No,416,37.774,-122.419,"[37.774,-122.419]"
9406,CA-2014-152618,14.03.2017,17.03.2017,First Class,RB-19465,Rick Bensley,Home Office,United States,Chicago,"Chicago, Illinois, United States",Illinois,60653,Central,TEC-MA-10003626,Technology,Machines,Hewlett-Packard Deskjet 6540 Color Inkjet Printer,574.91,2,0.30,156.05,Kelly Williams,No,523,41.85,-87.65,"[41.85,-87.65]"
9407,CA-2014-152618,14.03.2017,17.03.2017,First Class,RB-19465,Rick Bensley,Home Office,United States,Chicago,"Chicago, Illinois, United States",Illinois,60653,Central,OFF-PA-10001215,Office Supplies,Paper,Xerox 1963,8.45,2,0.20,2.64,Kelly Williams,No,99,41.85,-87.65,"[41.85,-87.65]"
9515,CA-2014-100293,14.03.2017,18.03.2017,Standard Class,NF-18475,Neil Französisch,Home Office,United States,Jacksonville,"Jacksonville, Florida, United States",Florida,32216,South,OFF-PA-10000176,Office Supplies,Paper,Xerox 1887,91.06,6,0.20,31.87,Cassandra Brandow,No,99,30.332,-81.655,"[30.332,-81.655]"
4677,CA-2014-114510,14.03.2017,19.03.2017,Standard Class,JF-15295,Jason Fortune-,Consumer,United States,Logan,"Logan, Utah, United States",Utah,84321,West,OFF-BI-10001617,Office Supplies,Binders,GBC Wire Binding Combs,33.09,4,0.20,11.17,Anna Andreadi,No,217,41.735,-111.834,"[41.735,-111.834]"
4681,CA-2014-114510,14.03.2017,19.03.2017,Standard Class,JF-15295,Jason Fortune-,Consumer,United States,Logan,"Logan, Utah, United States",Utah,84321,West,OFF-BI-10003007,Office Supplies,Binders,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",62.05,2,0.20,20.17,Anna Andreadi,No,217,41.735,-111.834,"[41.735,-111.834]"
4678,CA-2014-114510,14.03.2017,19.03.2017,Standard Class,JF-15295,Jason Fortune-,Consumer,United States,Logan,"Logan, Utah, United States",Utah,84321,West,OFF-ST-10000736,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,80.98,1,0.00,3.24,Anna Andreadi,No,217,41.735,-111.834,"[41.735,-111.834]"
4680,CA-2014-114510,14.03.2017,19.03.2017,Standard Class,JF-15295,Jason Fortune-,Consumer,United States,Logan,"Logan, Utah, United States",Utah,84321,West,OFF-ST-10003221,Office Supplies,Storage,Staple magnet,21.36,2,0.00,5.77,Anna Andreadi,No,217,41.735,-111.834,"[41.735,-111.834]"
