Address;CategoryID;Category;City;Customer Company;Shippers Company;Customer;Country;EmployeeID;Fax;OrderDate;OrderID;Phone;PostalCode;ProductID;Product;ShipperID;StateProvince;SupplierID;Discount;Freight;Quantity;QuantityPerUnit;UnitCost;UnitPrice;UnitPrice (Products);UnitsInStock;UnitsOnOrder;Sales;Profit;City and Counry
184, chauss?e de Tournai;3;Кондитерские изделия;Лилль;Эконом маркет;ТрансСервис;Jaques Wilneuve;Франция;6;20.16.10.17;05.07.2005;10408;20.16.10.16;59000;62;Шоколад Молочное Чудо;1;;29;0;71.84;35;30;25.39;31.11;29.мар;17;0;#ЗНАЧ!;#ЗНАЧ!;Лилль, Франция
Geislweg 14;4;Молочные продукты;Зальцбург;Формат;ТрансСервис;Herbert Bernstorf;Австрия;4;6562-9723;05.07.2005;10530;6562-9722;5020;43;Молоко 1%;1;;20;0;41.07;25;1;окт.48;окт.91;12;17;10;837800;392625;Зальцбург, Австрия
Geislweg 14;6;Морепродукты;Зальцбург;Формат;ТрансСервис;Herbert Bernstorf;Австрия;4;6562-9723;05.07.2005;10530;6562-9722;5020;17;Кальмары;1;;7;0;41.07;40;36;19.35;24.фев;25;0;0;1799240;#ЗНАЧ!;Зальцбург, Австрия
184, chauss?e de Tournai;8;Приправы;Лилль;Эконом маркет;ТрансСервис;Jaques Wilneuve;Франция;6;20.16.10.17;05.07.2005;10408;20.16.10.16;59000;37;Хмели-Сунели;1;;17;0;71.84;10;21;мар.43;мар.92;4;11;50;336640;178980;Лилль, Франция
722 DaVinci Blvd.;1;Фрукты;Киркланд;Бонд;АвтоЛогистика;Mark Stark;США;1;(206) 555-2174;09.07.2005;10401;(206) 555-8257;98034;71;Персик;3;WA;15;0;35.9;60;10;26.49;30.39;30.май;26;0;#ЗНАЧ!;#ЗНАЧ!;Киркланд, США
722 DaVinci Blvd.;2;Овощи;Киркланд;Бонд;АвтоЛогистика;Mark Stark;США;1;(206) 555-2174;09.07.2005;10401;(206) 555-8257;98034;65;Чеснок;3;WA;2;0;35.9;20;40;авг.68;09.июн;10.май;76;0;901720;400700;Киркланд, США
722 DaVinci Blvd.;5;Мясо/Птица;Киркланд;Бонд;АвтоЛогистика;Mark Stark;США;1;(206) 555-2174;09.07.2005;10401;(206) 555-8257;98034;56;Свинина;3;WA;26;0;35.9;70;15;34.17;40.06;38;21;10;#ЗНАЧ!;#ЗНАЧ!;Киркланд, США
722 DaVinci Blvd.;8;Приправы;Киркланд;Бонд;АвтоЛогистика;Mark Stark;США;1;(206) 555-2174;09.07.2005;10401;(206) 555-8257;98034;30;Прованские травы;3;WA;13;0;35.9;18;1;22.71;26.июл;25.89;10;0;812394;#ЗНАЧ!;Киркланд, США
Magazinweg 7;3;Кондитерские изделия;Франкфурт;ВАРП АГ;ТрансАвтоГруз;Klaus Deum;Германия;7;069-0245874;09.07.2005;10534;069-0245984;60528;54;Десерт медовый;2;;25;0.2;61.57;10;24;30.27;36.95;35.45;21;0;#ЗНАЧ!;#ЗНАЧ!;Франкфурт, Германия
Magazinweg 7;8;Приправы;Франкфурт;ВАРП АГ;ТрансАвтоГруз;Klaus Deum;Германия;7;069-0245874;09.07.2005;10534;069-0245984;60528;30;Прованские травы;2;;13;0;61.57;10;1;22.71;26.31;25.89;10;0;#ЗНАЧ!;#ЗНАЧ!;Франкфурт, Германия
Magazinweg 7;8;Приправы;Франкфурт;ВАРП АГ;ТрансАвтоГруз;Klaus Deum;Германия;7;069-0245874;09.07.2005;10534;069-0245984;60528;40;Имбирь;2;;19;0.2;61.57;10;1;16.34;18.48;18.апр;123;0;#ЗНАЧ!;#ЗНАЧ!;Франкфурт, Германия
35 King George;1;Фрукты;Лондон;Продуктовый магазин;ТрансАвтоГруз;Greg Thatcher;Англия;3;(171) 555-3373;11.07.2005;10475;(171) 555-0297;WX1 6LT;31;Груша;2;;14;0.15;34.69;35;20;июл.53;сен.31;08.май;0;70;404845;-279090;Лондон, Англия
35 King George;2;Овощи;Лондон;Продуктовый магазин;ТрансАвтоГруз;Greg Thatcher;Англия;3;(171) 555-3373;11.07.2005;10475;(171) 555-0297;WX1 6LT;66;Цветная капуста;2;;2;0.15;34.69;60;15;16.58;17.24;19;4;100;#ЗНАЧ!;#ЗНАЧ!;Лондон, Англия
35 King George;2;Овощи;Лондон;Продуктовый магазин;ТрансАвтоГруз;Greg Thatcher;Англия;3;(171) 555-3373;11.07.2005;10475;(171) 555-0297;WX1 6LT;76;Перец чили;2;;23;0.15;34.69;42;2;304.7;414.95;399;57;0;#ЗНАЧ!;#ЗНАЧ!;Лондон, Англия
1 rue Alsace-Lorraine;1;Фрукты;Тулуза;Магнит;ТрансСервис;Louise Davu;Франция;5;61.77.61.11;11.07.2005;10413;61.77.61.10;31000;1;Банан;1;;1;0;64.69;24;10;15.37;21.янв;20;39;0;1078728;#ЗНАЧ!;Тулуза, Франция
1 rue Alsace-Lorraine;2;Овощи;Тулуза;Магнит;ТрансСервис;Louise Davu;Франция;5;61.77.61.11;11.07.2005;10413;61.77.61.10;31000;76;Перец чили;1;;23;0;64.69;14;2;304.7;414.96;399;57;0;#ЗНАЧ!;#ЗНАЧ!;Тулуза, Франция
1 rue Alsace-Lorraine;3;Кондитерские изделия;Тулуза;Магнит;ТрансСервис;Louise Davu;Франция;5;61.77.61.11;11.07.2005;10413;61.77.61.10;31000;62;Шоколад Молочное Чудо;1;;29;0;64.69;40;30;25.39;30.37;29.мар;17;0;#ЗНАЧ!;#ЗНАЧ!;Тулуза, Франция
2732 Baker Blvd.;2;Овощи;Юджин;Магазинчик на Углу;АвтоЛогистика;Ross The Boss;США;1;;13.07.2005;10416;(503) 555-7555;97403;53;Патиссон;3;OR;24;0;22.48;10;6;52.38;55.32;60.8;0;0;#ЗНАЧ!;#ЗНАЧ!;Юджин, США
2732 Baker Blvd.;3;Кондитерские изделия;Юджин;Магазинчик на Углу;АвтоЛогистика;Ross The Boss;США;1;;13.07.2005;10416;(503) 555-7555;97403;19;Печенье сахарное;3;OR;8;0;22.48;20;1;07.апр;сен.38;09.фев;25;0;282480;-617980;Юджин, США
2732 Baker Blvd.;5;Мясо/Птица;Юджин;Магазинчик на Углу;АвтоЛогистика;Ross The Boss;США;1;;13.07.2005;10416;(503) 555-7555;97403;57;Фарш свиной;3;OR;26;0;22.48;20;20;16.14;18.74;19.май;36;0;#ЗНАЧ!;#ЗНАЧ!;Юджин, США
1900 Oak St.;2;Овощи;Ванкувер;Милелниум;АвтоЛогистика;Joe Barry;Канада;1;(604) 555-7293;15.07.2005;10495;(604) 555-3392;V3F 2K1;77;Свекла;3;BC;12;0;46.62;5;1;окт.95;13.дек;13;32;0;226365;51500;Ванкувер, Канада
1900 Oak St.;5;Мясо/Птица;Ванкувер;Милелниум;АвтоЛогистика;Joe Barry;Канада;1;(604) 555-7293;15.07.2005;10495;(604) 555-3392;V3F 2K1;23;Индейка;3;BC;9;0;46.62;10;100;июл.43;авг.33;9;61;0;122670;-36210;Ванкувер, Канада
1900 Oak St.;8;Приправы;Ванкувер;Милелниум;АвтоЛогистика;Joe Barry;Канада;1;(604) 555-7293;15.07.2005;10495;(604) 555-3392;V3F 2K1;41;Зира;3;BC;19;0;46.62;20;1;июл.28;окт.22;сен.65;85;0;896700;-42000;Ванкувер, Канада
8 Johnstown Road;3;Кондитерские изделия;Корк;Волынка;ТрансАвтоГруз;Robert Bolero;Ирландия;9;########;15.07.2005;10519;2 967 542;125 80;60;Сладкий снек;2;;28;0.05;43.11;10;53;апр.44;05.ноя;5;19;0;452350;290720;Корк, Ирландия
8 Johnstown Road;5;Мясо/Птица;Корк;Волынка;ТрансАвтоГруз;Robert Bolero;Ирландия;9;########;15.07.2005;10519;2 967 542;125 80;56;Свинина;2;;26;0;43.11;40;15;34.17;40.73;38;21;10;#ЗНАЧ!;#ЗНАЧ!;Корк, Ирландия
8 Johnstown Road;8;Приправы;Корк;Волынка;ТрансАвтоГруз;Robert Bolero;Ирландия;9;########;15.07.2005;10519;2 967 542;125 80;10;Кориандр;2;;4;0.05;43.11;16;20;06.фев;июл.55;7;31;0;324336;-395072;Корк, Ирландия
Taucherstra?e 10;2;Овощи;Кюневальд;Грюнвальд;ТрансАвтоГруз;George Essen;Германия;7;;16.07.2005;10451;0372-035188;1307;65;Чеснок;2;;2;0.1;51.42;28;40;авг.68;окт.66;10.май;76;0;682668;-18760;Кюневальд, Германия
Taucherstra?e 10;2;Овощи;Кюневальд;Грюнвальд;ТрансАвтоГруз;George Essen;Германия;7;;16.07.2005;10451;0372-035188;1307;77;Свекла;2;;12;0.1;51.42;55;1;окт.95;дек.51;13;32;0;1042965;-880550;Кюневальд, Германия
Taucherstra?e 10;3;Кондитерские изделия;Кюневальд;Грюнвальд;ТрансАвтоГруз;George Essen;Германия;7;;16.07.2005;10451;0372-035188;1307;55;Десерт низкокалорийный;2;;25;0.1;51.42;120;20;33.18;40.03;39;115;0;#ЗНАЧ!;#ЗНАЧ!;Кюневальд, Германия
Taucherstra?e 10;5;Мясо/Птица;Кюневальд;Грюнвальд;ТрансАвтоГруз;George Essen;Германия;7;;16.07.2005;10451;0372-035188;1307;64;Фарш говяжий;2;;12;0.1;51.42;35;1;29.25;35.94;33.25;22;80;#ЗНАЧ!;#ЗНАЧ!;Кюневальд, Германия
Walserweg 21;8;Приправы;Аахен;Дикси;ТрансАвтоГруз;Lars von Holstein;Германия;8;0241-059428;20.07.2005;10391;0241-039123;52066;13;Корица;2;;6;0;38.41;18;25;21.ноя;23.дек;25;24;0;815094;576;Аахен, Германия
Geislweg 14;3;Кондитерские изделия;Зальцбург;Формат;ТрансСервис;Herbert Bernstorf;Австрия;4;6562-9723;21.07.2005;10392;6562-9722;5020;69;Булка-улитка;1;;15;0;75.33;50;100;янв.65;02.сен;2;26;0;2258550;1071400;Зальцбург, Австрия
"516 Main St.""";3;Кондитерские изделия;Элджин;Продукты;АвтоЛогистика;Marcellus Wallace;США;1;(503) 555-2376;22.07.2005;10394;(503) 555-6874;97827;62;Шоколад Молочное Чудо;3;IL;29;0;31.84;10;30;25.39;26.67;29.мар;17;0;#ЗНАЧ!;#ЗНАЧ!;Элджин, США
"516 Main St.""";8;Приправы;Элджин;Продукты;АвтоЛогистика;Marcellus Wallace;США;1;(503) 555-2376;22.07.2005;10394;(503) 555-6874;97827;13;Корица;3;IL;6;0;31.84;10;25;21.ноя;27.апр;25;24;0;450430;-2080;Элджин, США
Carrera 22 con Ave. Carlos Soublette #8-35;2;Овощи;Сан Кристобаль;Дешевые продукты;ТрансАвтоГруз;Nicolas Balines;Венесуэла;3;(5) 555-1948;23.07.2005;10395;(5) 555-1340;5022;53;Патиссон;2;;24;0.1;51.87;70;6;52.38;66.36;60.8;0;0;#ЗНАЧ!;#ЗНАЧ!;Сан Кристобаль, Венесуэла
Carrera 22 con Ave. Carlos Soublette #8-35;3;Кондитерские изделия;Сан Кристобаль;Дешевые продукты;ТрансАвтоГруз;Nicolas Balines;Венесуэла;3;(5) 555-1948;23.07.2005;10395;(5) 555-1340;5022;69;Булка-улитка;2;;15;0;51.87;8;100;янв.65;янв.87;2;26;0;254224;64280;Сан Кристобаль, Венесуэла
Carrera 22 con Ave. Carlos Soublette #8-35;8;Приправы;Сан Кристобаль;Дешевые продукты;ТрансАвтоГруз;Nicolas Balines;Венесуэла;3;(5) 555-1948;23.07.2005;10395;(5) 555-1340;5022;46;Укроп;2;;21;0.1;51.87;28;40;09.июл;ноя.62;12;95;0;642628;-620620;Сан Кристобаль, Венесуэла
35 King George;1;Фрукты;Лондон;Продуктовый магазин;ТрансАвтоГруз;Greg Thatcher;Англия;2;(171) 555-3373;08.08.2005;10254;(171) 555-0297;WX1 6LT;24;Абрикос;2;;10;0.15;49.18;15;100;03.сен;апр.52;04.май;20;0;286275;-391305;Лондон, Англия
35 King George;3;Кондитерские изделия;Лондон;Продуктовый магазин;ТрансАвтоГруз;Greg Thatcher;Англия;2;(171) 555-3373;08.08.2005;10254;(171) 555-0297;WX1 6LT;55;Десерт низкокалорийный;2;;25;0.15;49.18;21;20;33.18;40.76;39;115;0;#ЗНАЧ!;#ЗНАЧ!;Лондон, Англия
35 King George;7;Крупы;Лондон;Продуктовый магазин;ТрансАвтоГруз;Greg Thatcher;Англия;2;(171) 555-3373;08.08.2005;10254;(171) 555-0297;WX1 6LT;74;Овсянная крупа;2;;4;0;49.18;21;30;24.39;29.апр;30;4;20;945945;#ЗНАЧ!;Лондон, Англия
Geislweg 14;1;Фрукты;Зальцбург;Формат;ТрансСервис;Herbert Bernstorf;Австрия;4;6562-9723;08.08.2005;10597;6562-9722;5020;24;Абрикос;1;;10;0.2;37.63;35;100;03.сен;апр.92;04.май;20;0;1179325;-401695;Зальцбург, Австрия
Geislweg 14;2;Овощи;Зальцбург;Формат;ТрансСервис;Herbert Bernstorf;Австрия;4;6562-9723;08.08.2005;10597;6562-9722;5020;65;Чеснок;1;;2;0.2;37.63;12;40;авг.68;сен.48;10.май;76;0;213324;-87288;Зальцбург, Австрия
Geislweg 14;5;Мясо/Птица;Зальцбург;Формат;ТрансСервис;Herbert Bernstorf;Австрия;4;6562-9723;08.08.2005;10597;6562-9722;5020;57;Фарш свиной;1;;26;0;37.63;20;20;16.14;18.18;19.май;36;0;#ЗНАЧ!;#ЗНАЧ!;Зальцбург, Австрия
Berguvsv?gen 8;2;Овощи;Лулеа;Магазин для всей семьи;ТрансАвтоГруз;Urra Gurra Aktersnurra;Швеция;9;0921-12 34 67;10.08.2005;10445;0921-12 34 65;S-958 22;39;Кукуруза;2;;18;0;31.84;6;3;48.17;58.57;60;69;0;#ЗНАЧ!;#ЗНАЧ!;Лулеа, Швеция
Berguvsv?gen 8;3;Кондитерские изделия;Лулеа;Магазин для всей семьи;ТрансАвтоГруз;Urra Gurra Aktersnurra;Швеция;9;0921-12 34 67;10.08.2005;10445;0921-12 34 65;S-958 22;54;Десерт медовый;2;;25;0;31.84;15;24;30.27;35.32;35.45;21;0;#ЗНАЧ!;#ЗНАЧ!;Лулеа, Швеция
Magazinweg 7;1;Фрукты;Франкфурт;ВАРП АГ;ТрансАвтоГруз;Klaus Deum;Германия;8;069-0245874;13.08.2005;10569;069-0245984;60528;31;Груша;2;;14;0.2;30.02;35;20;июл.53;авг.53;08.май;0;70;685020;1085;Франкфурт, Германия
Magazinweg 7;2;Овощи;Франкфурт;ВАРП АГ;ТрансАвтоГруз;Klaus Deum;Германия;8;069-0245874;13.08.2005;10569;069-0245984;60528;76;Перец чили;2;;23;0;30.02;30;2;304.7;374.33;399;57;0;#ЗНАЧ!;#ЗНАЧ!;Франкфурт, Германия
Taucherstra?e 10;1;Фрукты;Кюневальд;Грюнвальд;ТрансАвтоГруз;George Essen;Германия;7;;14.08.2005;10418;0372-035188;1307;2;Апельсин;2;;1;0;64.34;60;10;16.17;19.41;19;17;40;#ЗНАЧ!;#ЗНАЧ!;Кюневальд, Германия
Taucherstra?e 10;3;Кондитерские изделия;Кюневальд;Грюнвальд;ТрансАвтоГруз;George Essen;Германия;7;;14.08.2005;10418;0372-035188;1307;61;Шоколад Снежинка;2;;29;0;64.34;16;20;22.24;24.мар;26.май;113;0;720144;#ЗНАЧ!;Кюневальд, Германия
Taucherstra?e 10;6;Морепродукты;Кюневальд;Грюнвальд;ТрансАвтоГруз;George Essen;Германия;7;;14.08.2005;10418;0372-035188;1307;47;Мидии мини;2;;22;0;64.34;55;14;22.дек;25.65;25.май;36;0;#ЗНАЧ!;#ЗНАЧ!;Кюневальд, Германия
Taucherstra?e 10;7;Крупы;Кюневальд;Грюнвальд;ТрансАвтоГруз;George Essen;Германия;7;;14.08.2005;10418;0372-035188;1307;74;Овсянная крупа;2;;4;0;64.34;15;30;24.39;30.91;30;4;20;#ЗНАЧ!;#ЗНАЧ!;Кюневальд, Германия
Adenauerallee 900;1;Фрукты;Штуттгардт;Бир Шоп;ТрансАвтоГруз;Ralf Schumaker;Германия;7;0711-035428;15.08.2005;10356;0711-020361;70563;31;Груша;2;;14;0;43.26;30;20;июл.53;сен.22;08.май;0;70;1344150;757920;Штуттгардт, Германия
Adenauerallee 900;3;Кондитерские изделия;Штуттгардт;Бир Шоп;ТрансАвтоГруз;Ralf Schumaker;Германия;7;0711-035428;15.08.2005;10356;0711-020361;70563;69;Булка-улитка;2;;15;0;43.26;20;100;янв.65;02.май;2;26;0;900960;426100;Штуттгардт, Германия
Adenauerallee 900;3;Кондитерские изделия;Штуттгардт;Бир Шоп;ТрансАвтоГруз;Ralf Schumaker;Германия;7;0711-035428;15.08.2005;10356;0711-020361;70563;55;Десерт низкокалорийный;2;;25;0;43.26;12;20;33.18;40.65;39;115;0;#ЗНАЧ!;#ЗНАЧ!;Штуттгардт, Германия
35 King George;1;Фрукты;Лондон;Продуктовый магазин;ТрансАвтоГруз;Greg Thatcher;Англия;9;(171) 555-3373;17.08.2005;10389;(171) 555-0297;WX1 6LT;70;Ананас;2;;7;0;59.24;30;15;24.98;27.96;29;15;10;#ЗНАЧ!;#ЗНАЧ!;Лондон, Англия
Magazinweg 7;3;Кондитерские изделия;Франкфурт;ВАРП АГ;ТрансАвтоГруз;Klaus Deum;Германия;7;069-0245874;17.08.2005;10419;069-0245984;60528;69;Булка-улитка;2;;15;0.05;67.45;20;100;янв.65;янв.87;2;26;0;635560;160700;Франкфурт, Германия
Magazinweg 7;3;Кондитерские изделия;Франкфурт;ВАРП АГ;ТрансАвтоГруз;Klaus Deum;Германия;7;069-0245874;17.08.2005;10419;069-0245984;60528;60;Сладкий снек;2;;28;0.05;67.45;60;53;апр.44;апр.59;5;19;0;1298460;328680;Франкфурт, Германия
35 King George;3;Кондитерские изделия;Лондон;Продуктовый магазин;ТрансАвтоГруз;Greg Thatcher;Англия;9;(171) 555-3373;17.08.2005;10389;(171) 555-0297;WX1 6LT;55;Десерт низкокалорийный;2;;25;0;59.24;15;20;33.18;37.49;39;115;0;#ЗНАЧ!;#ЗНАЧ!;Лондон, Англия
35 King George;3;Кондитерские изделия;Лондон;Продуктовый магазин;ТрансАвтоГруз;Greg Thatcher;Англия;9;(171) 555-3373;17.08.2005;10389;(171) 555-0297;WX1 6LT;62;Шоколад Молочное Чудо;2;;29;0;59.24;20;30;25.39;31.68;29.мар;17;0;#ЗНАЧ!;#ЗНАЧ!;Лондон, Англия
